102,136,170
102,280,298
102,864,870
104,78,130
104,153,185
104,195,221
104,330,346
104,672,680
105,36,111
105,56,119
105,88,137
105,100,145
105,140,175
105,208,233
105,252,273
105,360,375
105,608,617
105,784,791
108,45,117
108,81,135
108,144,180
108,231,255
108,315,333
108,480,492
108,725,733
108,969,975
110,96,146
110,264,286
110,600,610
111,148,185
111,680,689
112,15,113
112,66,130
112,84,140
112,180,212
112,210,238
112,384,400
112,441,455
112,780,788
114,152,190
114,352,370
115,252,277
115,276,299
116,87,145
116,837,845
117,44,125
117,156,195
117,240,267
117,520,533
117,756,765
119,120,169
119,408,425
120,22,122
120,27,123
120,35,125
120,50,130
120,64,136
120,90,150
120,119,169
120,126,174
120,160,200
120,182,218
120,209,241
120,225,255
120,288,312
120,350,370
120,391,409
120,442,458
120,594,606
120,715,725
120,896,904
121,660,671
123,164,205
123,836,845
124,93,155
124,957,965
125,300,325
126,32,130
126,120,174
126,168,210
126,432,450
126,560,574
128,96,160
128,240,272
128,504,520
129,172,215
129,920,929
130,144,194
130,312,338
130,840,850
132,55,143
132,85,157
132,99,165
132,176,220
132,224,260
132,351,375
132,385,407
132,475,493
132,720,732
133,156,205
133,456,475
135,72,153
135,84,159
135,180,225
135,324,351
135,352,377
135,600,615
136,102,170
136,255,289
136,273,305
136,570,586
138,184,230
138,520,538
140,48,148
140,51,149
140,105,175
140,147,203
140,171,221
140,225,265
140,336,364
140,480,500
140,693,707
140,975,985
141,188,235
143,24,145
143,780,793
143,924,935
144,17,145
144,42,150
144,60,156
144,108,180
144,130,194
144,165,219
144,192,240
144,270,306
144,308,340
144,420,444
144,567,585
144,640,656
144,858,870
145,348,377
145,408,433
147,140,203
147,196,245
147,504,525
148,111,185
150,80,170
150,200,250
150,360,390
150,616,634
152,114,190
152,285,323
152,345,377
152,714,730
153,104,185
153,204,255
153,420,447
153,680,697
154,72,170
154,528,550
154,840,854
155,372,403
155,468,493
156,65,169
156,117,195
156,133,205
156,208,260
156,320,356
156,455,481
156,495,519
156,667,685
159,212,265
160,36,164
160,78,178
160,120,200
160,168,232
160,231,281
160,300,340
160,384,416
160,630,650
160,792,808
161,240,289
161,552,575
162,216,270
162,720,738
164,123,205
165,52,173
165,88,187
165,144,219
165,220,275
165,280,325
165,396,429
165,532,557
165,900,915
168,26,170
168,49,175
168,70,182
168,95,193
168,99,195
168,126,210
168,160,232
168,224,280
168,270,318
168,315,357
168,374,410
168,425,457
168,490,518
168,576,600
168,775,793
168,874,890
170,264,314
170,408,442
171,140,221
171,228,285
171,528,555
171,760,779
172,129,215
174,232,290
174,832,850
175,60,185
175,288,337
175,420,455
175,600,625
176,57,185
176,132,220
176,210,274
176,330,374
176,468,500
176,693,715
176,960,976
177,236,295
180,19,181
180,33,183
180,75,195
180,96,204
180,112,212
180,135,225
180,189,261
180,240,300
180,273,327
180,299,349
180,385,425
180,432,468
180,525,555
180,663,687
180,800,820
180,891,909
182,120,218
182,624,650
183,244,305
184,138,230
184,345,391
184,513,545
185,444,481
185,672,697
186,248,310
186,952,970
187,84,205
188,141,235
189,48,195
189,180,261
189,252,315
189,340,389
189,648,675
189,840,861
190,336,386
190,456,494
192,56,200
192,80,208
192,144,240
192,220,292
192,256,320
192,360,408
192,494,530
192,560,592
192,756,780
195,28,197
195,104,221
195,216,291
195,260,325
195,400,445
195,468,507
195,748,773
196,147,245
196,315,371
196,672,700
198,40,202
198,264,330
198,336,390
198,880,902
200,45,205
200,150,250
200,210,290
200,375,425
200,480,520
200,609,641
201,268,335
203,396,445
203,696,725
204,85,221
204,153,255
204,253,325
204,272,340
204,560,596
204,595,629
204,855,879
205,492,533
205,828,853
207,224,305
207,276,345
207,780,807
207,920,943
208,105,233
208,156,260
208,306,370
208,390,442
208,660,692
208,819,845
209,120,241
210,72,222
210,112,238
210,176,274
210,200,290
210,280,350
210,416,466
210,504,546
210,720,750
212,159,265
213,284,355
215,516,559
215,912,937
216,63,225
216,90,234
216,162,270
216,195,291
216,288,360
216,405,459
216,462,510
216,630,666
216,713,745
216,960,984
217,456,505
217,744,775
219,292,365
220,21,221
220,165,275
220,192,292
220,231,319
220,459,509
220,528,572
220,585,625
221,60,229
222,296,370
224,30,226
224,132,260
224,168,280
224,207,305
224,360,424
224,420,476
224,768,800
224,882,910
225,120,255
225,140,265
225,272,353
225,300,375
225,540,585
225,924,951
228,95,247
228,171,285
228,304,380
228,325,397
228,665,703
228,704,740
230,504,554
230,552,598
231,108,255
231,160,281
231,220,319
231,308,385
231,392,455
231,520,569
231,792,825
232,174,290
232,435,493
232,825,857
234,88,250
234,312,390
234,480,534
235,564,611
236,177,295
237,316,395
238,240,338
238,816,850
240,44,244
240,54,246
240,70,250
240,100,260
240,117,267
240,128,272
240,161,289
240,180,300
240,238,338
240,252,348
240,275,365
240,320,400
240,364,436
240,418,482
240,450,510
240,551,601
240,576,624
240,700,740
240,782,818
240,884,916
240,945,975
243,324,405
244,183,305
245,84,259
245,588,637
245,840,875
246,328,410
247,96,265
248,186,310
248,465,527
248,945,977
249,332,415
250,600,650
252,39,255
252,64,260
252,105,273
252,115,277
252,189,315
252,240,348
252,275,373
252,336,420
252,405,477
252,539,595
252,561,615
252,735,777
252,864,900
253,204,325
255,32,257
255,136,289
255,340,425
255,396,471
255,612,663
255,700,745
256,192,320
256,480,544
258,344,430
259,660,709
259,888,925
260,69,269
260,195,325
260,273,377
260,288,388
260,624,676
260,651,701
260,825,865
261,348,435
261,380,461
264,23,265
264,77,275
264,110,286
264,170,314
264,198,330
264,315,411
264,352,440
264,448,520
264,495,561
264,702,750
264,770,814
264,950,986
265,636,689
266,312,410
266,912,950
267,356,445
268,201,335
270,144,306
270,168,318
270,360,450
270,648,702
270,704,754
272,204,340
272,225,353
272,510,578
272,546,610
273,136,305
273,180,327
273,260,377
273,364,455
273,560,623
273,736,785
273,936,975
275,240,365
275,252,373
275,660,715
276,115,299
276,207,345
276,368,460
276,493,565
276,805,851
279,372,465
279,440,521
280,63,287
280,96,296
280,102,298
280,165,325
280,210,350
280,294,406
280,342,442
280,351,449
280,450,530
280,525,595
280,672,728
280,759,809
280,960,1000
282,376,470
284,213,355
285,68,293
285,152,323
285,380,475
285,504,579
285,684,741
285,880,925
286,48,290
287,816,865
288,34,290
288,84,300
288,120,312
288,175,337
288,216,360
288,260,388
288,330,438
288,384,480
288,540,612
288,616,680
288,741,795
288,840,888
290,696,754
290,816,866
291,388,485
292,219,365
294,280,406
294,392,490
295,708,767
296,222,370
296,555,629
297,60,303
297,304,425
297,396,495
297,504,585
299,180,349
300,55,305
300,125,325
300,160,340
300,225,375
300,315,435
300,400,500
300,455,545
300,589,661
300,720,780
300,875,925
301,900,949
303,404,505
304,228,380
304,297,425
304,570,646
304,690,754
305,732,793
306,208,370
306,408,510
306,840,894
308,75,317
308,144,340
308,231,385
308,435,533
308,495,583
308,819,875
309,412,515
310,744,806
310,936,986
312,25,313
312,91,325
312,130,338
312,234,390
312,266,410
312,416,520
312,459,555
312,585,663
312,640,712
312,910,962
315,80,325
315,108,333
315,168,357
315,196,371
315,264,411
315,300,435
315,420,525
315,572,653
315,624,699
315,756,819
316,237,395
318,424,530
319,360,481
320,72,328
320,156,356
320,240,400
320,336,464
320,462,562
320,600,680
320,768,832
321,428,535
322,480,578
323,36,325
324,135,351
324,243,405
324,432,540
324,693,765
324,945,999
325,228,397
325,360,485
325,780,845
327,436,545
328,246,410
328,615,697
330,104,346
330,176,374
330,288,438
330,440,550
330,560,650
330,792,858
332,249,415
333,444,555
333,644,725
335,804,871
336,45,339
336,52,340
336,98,350
336,140,364
336,190,386
336,198,390
336,252,420
336,320,464
336,377,505
336,385,511
336,448,560
336,527,625
336,540,636
336,630,714
336,748,820
336,850,914
339,452,565
340,189,389
340,255,425
340,357,493
340,528,628
340,816,884
341,420,541
342,280,442
342,456,570
344,258,430
344,645,731
345,152,377
345,184,391
345,460,575
345,756,831
345,828,897
348,145,377
348,261,435
348,464,580
348,805,877
350,120,370
350,576,674
350,840,910
351,132,375
351,280,449
351,468,585
351,720,801
352,114,370
352,135,377
352,264,440
352,420,548
352,660,748
352,936,1000
354,472,590
355,852,923
356,267,445
357,76,365
357,340,493
357,360,507
357,476,595
360,38,362
360,66,366
360,81,369
360,105,375
360,150,390
360,192,408
360,224,424
360,270,450
360,319,481
360,325,485
360,357,507
360,378,522
360,480,600
360,546,654
360,598,698
360,627,723
360,675,765
360,770,850
360,864,936
363,484,605
363,616,715
364,27,365
364,240,436
364,273,455
364,585,689
364,627,725
365,876,949
366,488,610
368,276,460
368,465,593
368,690,782
369,492,615
369,800,881
370,888,962
372,155,403
372,279,465
372,496,620
372,925,997
374,168,410
375,200,425
375,500,625
375,900,975
376,282,470
376,705,799
377,336,505
378,96,390
378,360,522
378,504,630
378,680,778
380,261,461
380,285,475
380,399,551
380,672,772
380,912,988
381,508,635
384,112,400
384,160,416
384,288,480
384,440,584
384,512,640
384,720,816
385,132,407
385,180,425
385,336,511
385,552,673
387,516,645
387,884,965
388,291,485
390,56,394
390,208,442
390,432,582
390,520,650
390,800,890
391,120,409
392,231,455
392,294,490
392,630,742
392,735,833
393,524,655
396,80,404
396,165,429
396,203,445
396,255,471
396,297,495
396,403,565
396,528,660
396,672,780
396,847,935
399,40,401
399,380,551
399,468,615
399,532,665
400,90,410
400,195,445
400,300,500
400,420,580
400,561,689
400,750,850
402,536,670
403,396,565
404,303,505
405,216,459
405,252,477
405,540,675
406,792,890
407,624,745
408,119,425
408,145,433
408,170,442
408,306,510
408,506,650
408,544,680
408,765,867
408,819,915
411,548,685
412,309,515
414,448,610
414,552,690
416,87,425
416,210,466
416,312,520
416,612,740
416,780,884
417,556,695
418,240,482
420,29,421
420,65,425
420,77,427
420,144,444
420,153,447
420,175,455
420,224,476
420,315,525
420,341,541
420,352,548
420,400,580
420,441,609
420,513,663
420,560,700
420,637,763
420,675,795
420,832,932
420,851,949
423,564,705
424,318,530
424,795,901
425,168,457
425,660,785
426,568,710
428,321,535
429,72,435
429,460,629
429,572,715
429,700,821
429,728,845
429,880,979
432,51,435
432,126,450
432,180,468
432,324,540
432,390,582
432,495,657
432,576,720
432,665,793
432,810,918
435,232,493
435,308,533
435,580,725
436,327,545
437,84,445
438,584,730
440,42,442
440,99,451
440,279,521
440,330,550
440,384,584
440,462,638
440,525,685
440,825,935
441,112,455
441,420,609
441,588,735
442,120,458
444,185,481
444,333,555
444,592,740
447,596,745
448,60,452
448,264,520
448,336,560
448,414,610
448,720,848
448,840,952
450,240,510
450,280,530
450,544,706
450,600,750
451,780,901
452,339,565
453,604,755
455,156,481
455,300,545
455,504,679
455,528,697
456,133,475
456,190,494
456,217,505
456,342,570
456,608,760
456,650,794
456,855,969
459,220,509
459,312,555
459,612,765
460,345,575
460,429,629
460,483,667
462,216,510
462,320,562
462,440,638
462,616,770
462,784,910
464,348,580
464,777,905
464,870,986
465,248,527
465,368,593
465,620,775
468,155,493
468,176,500
468,195,507
468,351,585
468,399,615
468,595,757
468,624,780
471,628,785
472,354,590
473,864,985
474,632,790
475,132,493
475,840,965
476,93,485
476,357,595
476,480,676
476,765,901
477,636,795
480,31,481
480,88,488
480,108,492
480,140,500
480,200,520
480,234,534
480,256,544
480,322,578
480,360,600
480,476,676
480,504,696
480,550,730
480,640,800
480,693,843
480,728,872
480,836,964
481,600,769
483,44,485
483,460,667
483,644,805
483,720,867
484,363,605
486,648,810
488,366,610
489,652,815
490,168,518
492,205,533
492,369,615
492,656,820
493,276,565
494,192,530
495,100,505
495,156,519
495,264,561
495,308,583
495,432,657
495,660,825
495,840,975
496,372,620
498,664,830
500,375,625
500,525,725
501,668,835
504,78,510
504,128,520
504,147,525
504,210,546
504,230,554
504,285,579
504,297,585
504,378,630
504,455,679
504,480,696
504,550,746
504,672,840
504,703,865
504,810,954
506,408,650
507,676,845
508,381,635
510,64,514
510,272,578
510,680,850
510,792,942
512,384,640
513,184,545
513,420,663
513,684,855
516,215,559
516,387,645
516,688,860
519,692,865
520,117,533
520,138,538
520,231,569
520,390,650
520,546,754
520,576,776
520,765,925
522,696,870
522,760,922
524,393,655
525,92,533
525,180,555
525,280,595
525,440,685
525,500,725
525,700,875
527,336,625
528,46,530
528,154,550
528,171,555
528,220,572
528,340,628
528,396,660
528,455,697
528,605,803
528,630,822
528,704,880
531,708,885
532,165,557
532,399,665
532,624,820
533,756,925
534,712,890
536,402,670
537,716,895
539,252,595
540,57,543
540,99,549
540,225,585
540,288,612
540,336,636
540,405,675
540,567,783
540,629,829
540,720,900
540,819,981
543,724,905
544,33,545
544,408,680
544,450,706
546,272,610
546,360,654
546,520,754
546,728,910
548,411,685
549,732,915
550,480,730
550,504,746
551,240,601
552,161,575
552,230,598
552,385,673
552,414,690
552,736,920
555,296,629
555,572,797
555,740,925
556,417,695
558,744,930
560,75,565
560,126,574
560,192,592
560,204,596
560,273,623
560,330,650
560,420,700
560,588,812
560,684,884
560,702,898
561,252,615
561,400,689
561,748,935
564,235,611
564,423,705
564,752,940
567,144,585
567,540,783
567,756,945
568,426,710
570,136,586
570,304,646
570,760,950
572,96,580
572,315,653
572,429,715
572,555,797
573,764,955
575,48,577
576,68,580
576,168,600
576,240,624
576,350,674
576,432,720
576,520,776
576,660,876
576,768,960
579,772,965
580,435,725
580,609,841
580,741,941
582,776,970
584,438,730
585,84,591
585,220,625
585,312,663
585,364,689
585,648,873
585,780,975
588,91,595
588,245,637
588,441,735
588,560,812
588,784,980
589,300,661
591,788,985
592,444,740
594,120,606
594,608,850
594,792,990
595,204,629
595,468,757
595,600,845
596,447,745
597,796,995
598,360,698
600,110,610
600,135,615
600,175,625
600,250,650
600,320,680
600,450,750
600,481,769
600,595,845
600,630,870
600,800,1000
604,453,755
605,528,803
608,105,617
608,456,760
608,594,850
609,200,641
609,580,841
612,35,613
612,255,663
612,416,740
612,459,765
612,759,975
615,328,697
615,728,953
616,150,634
616,288,680
616,363,715
616,462,770
616,663,905
616,735,959
620,465,775
620,651,899
621,100,629
621,672,915
624,50,626
624,182,650
624,260,676
624,315,699
624,407,745
624,468,780
624,532,820
624,715,949
627,360,723
627,364,725
628,471,785
629,540,829
630,160,650
630,216,666
630,336,714
630,392,742
630,528,822
630,600,870
632,474,790
636,265,689
636,477,795
637,420,763
638,720,962
640,144,656
640,312,712
640,480,800
640,672,928
644,333,725
644,483,805
645,344,731
646,72,650
648,189,675
648,270,702
648,486,810
648,585,873
650,456,794
650,720,970
651,260,701
651,620,899
652,489,815
656,492,820
660,63,663
660,121,671
660,208,692
660,259,709
660,275,715
660,352,748
660,425,785
660,495,825
660,576,876
660,693,957
663,180,687
663,616,905
664,498,830
665,228,703
665,432,793
667,156,685
668,501,835
672,90,678
672,104,680
672,185,697
672,196,700
672,280,728
672,380,772
672,396,780
672,504,840
672,621,915
672,640,928
675,52,677
675,360,765
675,420,795
676,507,845
680,111,689
680,153,697
680,378,778
680,510,850
680,714,986
684,37,685
684,285,741
684,513,855
684,560,884
688,516,860
690,304,754
690,368,782
692,519,865
693,140,707
693,176,715
693,324,765
693,480,843
693,660,957
696,203,725
696,290,754
696,522,870
696,697,985
697,696,985
700,240,740
700,255,745
700,429,821
700,525,875
702,264,750
702,560,898
703,504,865
704,228,740
704,270,754
704,528,880
705,376,799
708,295,767
708,531,885
712,534,890
713,216,745
714,152,730
714,680,986
715,120,725
715,624,949
716,537,895
720,76,724
720,85,725
720,132,732
720,162,738
720,210,750
720,300,780
720,351,801
720,384,816
720,448,848
720,483,867
720,540,900
720,638,962
720,650,970
724,543,905
725,108,733
728,54,730
728,429,845
728,480,872
728,546,910
728,615,953
732,305,793
732,549,915
735,252,777
735,392,833
735,616,959
736,273,785
736,552,920
740,555,925
741,288,795
741,580,941
744,217,775
744,310,806
744,558,930
748,195,773
748,336,820
748,561,935
750,400,850
752,564,940
756,117,765
756,192,780
756,315,819
756,345,831
756,533,925
756,567,945
759,280,809
759,612,975
760,39,761
760,171,779
760,522,922
760,570,950
764,573,955
765,96,771
765,408,867
765,476,901
765,520,925
768,224,800
768,320,832
768,576,960
770,264,814
770,360,850
772,579,965
775,168,793
776,582,970
777,464,905
780,112,788
780,143,793
780,207,807
780,325,845
780,416,884
780,451,901
780,585,975
782,240,818
783,56,785
784,105,791
784,462,910
784,588,980
788,591,985
792,69,795
792,160,808
792,231,825
792,330,858
792,406,890
792,510,942
792,594,990
795,424,901
796,597,995
798,80,802
800,180,820
800,369,881
800,390,890
800,600,1000
804,335,871
805,276,851
805,348,877
810,432,918
810,504,954
816,238,850
816,287,865
816,290,866
816,340,884
819,208,845
819,308,875
819,408,915
819,540,981
825,232,857
825,260,865
825,440,935
828,205,853
828,345,897
832,174,850
832,420,932
836,123,845
836,480,964
837,116,845
840,41,841
840,58,842
840,130,850
840,154,854
840,189,861
840,245,875
840,288,888
840,306,894
840,350,910
840,448,952
840,475,965
840,495,975
847,396,935
850,336,914
851,420,949
852,355,923
855,204,879
855,456,969
858,144,870
864,102,870
864,252,900
864,360,936
864,473,985
870,464,986
874,168,890
875,300,925
876,365,949
880,84,884
880,198,902
880,285,925
880,429,979
882,224,910
884,240,916
884,387,965
888,259,925
888,370,962
891,180,909
896,120,904
899,60,901
900,95,905
900,165,915
900,301,949
900,375,975
910,312,962
912,215,937
912,266,950
912,380,988
920,129,929
920,207,943
924,43,925
924,143,935
924,225,951
925,372,997
936,75,939
936,273,975
936,310,986
936,352,1000
945,240,975
945,248,977
945,324,999
950,264,986
952,186,970
957,124,965
960,62,962
960,176,976
960,216,984
960,280,1000
966,88,970
969,108,975
975,140,985
